r [m],m,root_index,omega_real [rad/s],omega_imag [rad/s],omega_hat_real,omega_hat_imag,is_real
625000.0,-11,3,-6.248736506293054e-07,-2.9437300327398902e-05,-0.006248736506293054,-0.294373003273989,0
625000.0,-11,4,-6.248736506293054e-07,2.9437300327398902e-05,-0.006248736506293054,0.294373003273989,0
625000.0,-11,5,9.90181820451188e-06,0.0,0.0990181820451188,0.0,1
625000.0,-11,6,9.010078124345713e-05,0.0,0.9010078124345713,0.0,1
625000.0,-11,7,0.0014847365685472125,0.0,14.847365685472125,0.0,1
625000.0,-10,0,-0.001395941135765515,0.0,-13.959411357655151,0.0,1
625000.0,-10,1,-9.064887564592933e-05,0.0,-0.9064887564592933,0.0,1
625000.0,-10,2,-9.354160701946934e-06,0.0,-0.09354160701946934,0.0,1
625000.0,-10,3,-6.415955058341825e-07,-2.942877800093673e-05,-0.006415955058341825,-0.2942877800093673,0
625000.0,-10,4,-6.415955058341825e-07,2.942877800093673e-05,-0.006415955058341825,0.2942877800093673,0
625000.0,-10,5,9.909181646529621e-06,0.0,0.09909181646529622,0.0,1
625000.0,-10,6,9.00935570328839e-05,0.0,0.900935570328839,0.0,1
625000.0,-10,7,0.0013972246244456459,0.0,13.972246244456459,0.0,1
625000.0,-9,0,-0.0013117153852393174,0.0,-13.117153852393175,0.0,1
625000.0,-9,1,-9.065447864334489e-05,0.0,-0.9065447864334489,0.0,1
625000.0,-9,2,-9.34868254700964e-06,0.0,-0.0934868254700964,0.0,1
625000.0,-9,3,-6.540319860192644e-07,-2.941885892853706e-05,-0.006540319860192644,-0.29418858928537056,0
625000.0,-9,4,-6.540319860192644e-07,2.941885892853706e-05,-0.006540319860192644,0.29418858928537056,0
625000.0,-9,5,9.914706564556345e-06,0.0,0.09914706564556344,0.0,1
625000.0,-9,6,9.008813881817037e-05,0.0,0.9008813881817037,0.0,1
625000.0,-9,7,0.001313023765018984,0.0,13.130237650189839,0.0,1
625000.0,-8,0,-0.0012314917944709815,0.0,-12.314917944709816,0.0,1
625000.0,-8,1,-9.065710571535075e-05,0.0,-0.9065710571535075,0.0,1
625000.0,-8,2,-9.346114917075647e-06,0.0,-0.09346114917075647,0.0,1
625000.0,-8,3,-6.596574528362889e-07,-2.9407379358787735e-05,-0.006596574528362889,-0.29407379358787733,0
625000.0,-8,4,-6.596574528362889e-07,2.9407379358787735e-05,-0.006596574528362889,0.29407379358787733,0
625000.0,-8,5,9.917295160118311e-06,0.0,0.09917295160118311,0.0,1
625000.0,-8,6,9.008560086264591e-05,0.0,0.9008560086264591,0.0,1
625000.0,-8,7,0.0012328114339863166,0.0,12.328114339863166,0.0,1
625000.0,-7,0,-0.0011561052920730154,0.0,-11.561052920730155,0.0,1
625000.0,-7,1,-9.065524113041742e-05,0.0,-0.9065524113041742,0.0,1
625000.0,-7,2,-9.347937295099779e-06,0.0,-0.09347937295099779,0.0,1
625000.0,-7,3,-6.550457618060585e-07,-2.939423999474974e-05,-0.006550457618060585,-0.29394239994749743,0
625000.0,-7,4,-6.550457618060585e-07,2.939423999474974e-05,-0.006550457618060585,0.29394239994749743,0
625000.0,-7,5,9.915454082657794e-06,0.0,0.09915454082657794,0.0,1
625000.0,-7,6,9.008740584215878e-05,0.0,0.9008740584215879,0.0,1
625000.0,-7,7,0.0011574157020973282,0.0,11.574157020973281,0.0,1
625000.0,-6,0,-0.0010865649049457188,0.0,-10.865649049457188,0.0,1
625000.0,-6,1,-9.064693250166276e-05,0.0,-0.9064693250166276,0.0,1
625000.0,-6,2,-9.356061249767575e-06,0.0,-0.09356061249767575,0.0,1
625000.0,-6,3,-6.357880888850774e-07,-2.937948482491624e-05,-0.006357880888850774,-0.2937948482491624,0
625000.0,-6,4,-6.357880888850774e-07,2.937948482491624e-05,-0.006357880888850774,0.2937948482491624,0
625000.0,-6,5,9.907256177621307e-06,0.0,0.09907256177621307,0.0,1
625000.0,-6,6,9.009544567878168e-05,0.0,0.9009544567878168,0.0,1
625000.0,-6,7,0.001087836773018516,0.0,10.87836773018516,0.0,1
625000.0,-5,0,-0.0010240641815717536,0.0,-10.240641815717536,0.0,1
625000.0,-5,1,-9.062986739465949e-05,0.0,-0.9062986739465949,0.0,1
625000.0,-5,2,-9.37276485112375e-06,0.0,-0.0937276485112375,0.0,1
625000.0,-5,3,-5.966581581363855e-07,-2.9363418994710573e-05,-0.005966581581363855,-0.2936341899471057,0
625000.0,-5,4,-5.966581581363855e-07,2.9363418994710573e-05,-0.005966581581363855,0.2936341899471057,0
625000.0,-5,5,9.890410169850436e-06,0.0,0.09890410169850436,0.0,1
625000.0,-5,6,9.011198022768406e-05,0.0,0.9011198022768406,0.0,1
625000.0,-5,7,0.001025257739736275,0.0,10.25257739736275,0.0,1
625000.0,-4,0,-0.0009699665651903243,0.0,-9.699665651903242,0.0,1
625000.0,-4,1,-9.06016725986225e-05,0.0,-0.9060167259862251,0.0,1
625000.0,-4,2,-9.40041460040476e-06,0.0,-0.0940041460040476,0.0,1
625000.0,-4,3,-5.322686325383516e-07,-2.9346754312166026e-05,-0.005322686325383516,-0.2934675431216603,0
625000.0,-4,4,-5.322686325383516e-07,2.9346754312166026e-05,-0.005322686325383516,0.2934675431216603,0
625000.0,-4,5,9.862546657701387e-06,0.0,0.09862546657701386,0.0,1
625000.0,-4,6,9.013936840625576e-05,0.0,0.9013936840625576,0.0,1
625000.0,-4,7,0.0009710312745904709,0.0,9.710312745904709,0.0,1
625000.0,-3,0,-0.0009257471772202596,0.0,-9.257471772202596,0.0,1
625000.0,-3,1,-9.056054258382299e-05,0.0,-0.9056054258382299,0.0,1
625000.0,-3,2,-9.440865184605493e-06,0.0,-0.09440865184605493,0.0,1
625000.0,-3,3,-4.384600495503641e-07,-2.933072926921437e-05,-0.0043846004955036405,-0.2933072926921437,0
625000.0,-3,4,-4.384600495503641e-07,2.933072926921437e-05,-0.0043846004955036405,0.2933072926921437,0
625000.0,-3,5,9.821829137017873e-06,0.0,0.09821829137017873,0.0,1
625000.0,-3,6,9.017948217551843e-05,0.0,0.9017948217551843,0.0,1
625000.0,-3,7,0.0009266241937752523,0.0,9.266241937752524,0.0,1
625000.0,-2,0,-0.0008928739462722503,0.0,-8.928739462722502,0.0,1
625000.0,-2,1,-9.050617640418529e-05,0.0,-0.9050617640418529,0.0,1
625000.0,-2,2,-9.494541101459129e-06,0.0,-0.09494541101459128,0.0,1
625000.0,-2,3,-3.14394262376308e-07,-2.9317091919249963e-05,-0.00314394262376308,-0.2931709191924996,0
625000.0,-2,4,-3.14394262376308e-07,2.9317091919249963e-05,-0.00314394262376308,0.2931709191924996,0
625000.0,-2,5,9.767880142532201e-06,0.0,0.09767880142532201,0.0,1
625000.0,-2,6,9.02328017293545e-05,0.0,0.902328017293545,0.0,1
625000.0,-2,7,0.0008935027704307604,0.0,8.935027704307604,0.0,1
625000.0,-1,0,-0.0008726266864604263,0.0,-8.726266864604263,0.0,1
625000.0,-1,1,-9.04406998841349e-05,0.0,-0.9044069988413489,0.0,1
625000.0,-1,2,-9.559494735826887e-06,0.0,-0.09559494735826887,0.0,1
625000.0,-1,3,-1.646634444070136e-07,-2.9307812976466968e-05,-0.0016466344440701358,-0.2930781297646697,0
625000.0,-1,4,-1.646634444070136e-07,2.9307812976466968e-05,-0.0016466344440701358,0.2930781297646697,0
625000.0,-1,5,9.70271721391846e-06,0.0,0.0970271721391846,0.0,1
625000.0,-1,6,9.029747227933368e-05,0.0,0.9029747227933368,0.0,1
625000.0,-1,7,0.0008729560184759502,0.0,8.729560184759501,0.0,1
625000.0,0,0,-0.0008658855837346895,0.0,-8.658855837346895,0.0,1
625000.0,0,1,-9.036893353878569e-05,0.0,-0.9036893353878569,0.0,1
625000.0,0,2,-9.631066461214412e-06,0.0,-0.09631066461214412,0.0,1
625000.0,0,3,1.3877787807814457e-21,-2.9304509221232912e-05,1.3877787807814457e-17,-0.2930450922123291,0
625000.0,0,4,1.3877787807814457e-21,2.9304509221232912e-05,1.3877787807814457e-17,0.2930450922123291,0
625000.0,0,5,9.631066461214405e-06,0.0,0.09631066461214405,0.0,1
625000.0,0,6,9.03689335387856e-05,0.0,0.9036893353878559,0.0,1
625000.0,0,7,0.0008658855837346892,0.0,8.658855837346891,0.0,1
625000.0,1,0,-0.0008729560184759502,0.0,-8.729560184759501,0.0,1
625000.0,1,1,-9.029747227933368e-05,0.0,-0.9029747227933368,0.0,1
625000.0,1,2,-9.70271721391846e-06,0.0,-0.0970271721391846,0.0,1
625000.0,1,3,1.646634444070136e-07,-2.9307812976466968e-05,0.0016466344440701358,-0.2930781297646697,0
625000.0,1,4,1.646634444070136e-07,2.9307812976466968e-05,0.0016466344440701358,0.2930781297646697,0
625000.0,1,5,9.559494735826887e-06,0.0,0.09559494735826887,0.0,1
625000.0,1,6,9.04406998841349e-05,0.0,0.9044069988413489,0.0,1
625000.0,1,7,0.0008726266864604263,0.0,8.726266864604263,0.0,1
625000.0,2,0,-0.0008935027704307604,0.0,-8.935027704307604,0.0,1
625000.0,2,1,-9.02328017293545e-05,0.0,-0.902328017293545,0.0,1
625000.0,2,2,-9.767880142532201e-06,0.0,-0.09767880142532201,0.0,1
625000.0,2,3,3.14394262376308e-07,-2.9317091919249963e-05,0.00314394262376308,-0.2931709191924996,0
625000.0,2,4,3.14394262376308e-07,2.9317091919249963e-05,0.00314394262376308,0.2931709191924996,0
625000.0,2,5,9.494541101459129e-06,0.0,0.09494541101459128,0.0,1
625000.0,2,6,9.050617640418529e-05,0.0,0.9050617640418529,0.0,1
625000.0,2,7,0.0008928739462722503,0.0,8.928739462722502,0.0,1
625000.0,3,0,-0.0009266241937752523,0.0,-9.266241937752524,0.0,1
625000.0,3,1,-9.017948217551843e-05,0.0,-0.9017948217551843,0.0,1
625000.0,3,2,-9.821829137017873e-06,0.0,-0.09821829137017873,0.0,1
625000.0,3,3,4.384600495503641e-07,-2.933072926921437e-05,0.0043846004955036405,-0.2933072926921437,0
625000.0,3,4,4.384600495503641e-07,2.933072926921437e-05,0.0043846004955036405,0.2933072926921437,0
625000.0,3,5,9.440865184605493e-06,0.0,0.09440865184605493,0.0,1
625000.0,3,6,9.056054258382299e-05,0.0,0.9056054258382299,0.0,1
625000.0,3,7,0.0009257471772202596,0.0,9.257471772202596,0.0,1
625000.0,4,0,-0.0009710312745904709,0.0,-9.710312745904709,0.0,1
625000.0,4,1,-9.013936840625576e-05,0.0,-0.9013936840625576,0.0,1
625000.0,4,2,-9.862546657701387e-06,0.0,-0.09862546657701386,0.0,1
625000.0,4,3,5.322686325383516e-07,-2.9346754312166026e-05,0.005322686325383516,-0.2934675431216603,0
625000.0,4,4,5.322686325383516e-07,2.9346754312166026e-05,0.005322686325383516,0.2934675431216603,0
625000.0,4,5,9.40041460040476e-06,0.0,0.0940041460040476,0.0,1
625000.0,4,6,9.06016725986225e-05,0.0,0.9060167259862251,0.0,1
625000.0,4,7,0.0009699665651903243,0.0,9.699665651903242,0.0,1
625000.0,5,0,-0.001025257739736275,0.0,-10.25257739736275,0.0,1
625000.0,5,1,-9.011198022768406e-05,0.0,-0.9011198022768406,0.0,1
625000.0,5,2,-9.890410169850436e-06,0.0,-0.09890410169850436,0.0,1
625000.0,5,3,5.966581581363855e-07,-2.9363418994710573e-05,0.005966581581363855,-0.2936341899471057,0
625000.0,5,4,5.966581581363855e-07,2.9363418994710573e-05,0.005966581581363855,0.2936341899471057,0
625000.0,5,5,9.37276485112375e-06,0.0,0.0937276485112375,0.0,1
625000.0,5,6,9.062986739465949e-05,0.0,0.9062986739465949,0.0,1
625000.0,5,7,0.0010240641815717536,0.0,10.240641815717536,0.0,1
625000.0,6,0,-0.001087836773018516,0.0,-10.87836773018516,0.0,1
625000.0,6,1,-9.009544567878168e-05,0.0,-0.9009544567878168,0.0,1
625000.0,6,2,-9.907256177621307e-06,0.0,-0.09907256177621307,0.0,1
625000.0,6,3,6.357880888850774e-07,-2.937948482491624e-05,0.006357880888850774,-0.2937948482491624,0
625000.0,6,4,6.357880888850774e-07,2.937948482491624e-05,0.006357880888850774,0.2937948482491624,0
625000.0,6,5,9.356061249767575e-06,0.0,0.09356061249767575,0.0,1
625000.0,6,6,9.064693250166276e-05,0.0,0.9064693250166276,0.0,1
625000.0,6,7,0.0010865649049457188,0.0,10.865649049457188,0.0,1
625000.0,7,0,-0.0011574157020973282,0.0,-11.574157020973281,0.0,1
625000.0,7,1,-9.008740584215878e-05,0.0,-0.9008740584215879,0.0,1
625000.0,7,2,-9.915454082657794e-06,0.0,-0.09915454082657794,0.0,1
625000.0,7,3,6.550457618060585e-07,-2.939423999474974e-05,0.006550457618060585,-0.29394239994749743,0
625000.0,7,4,6.550457618060585e-07,2.939423999474974e-05,0.006550457618060585,0.29394239994749743,0
625000.0,7,5,9.347937295099779e-06,0.0,0.09347937295099779,0.0,1
625000.0,7,6,9.065524113041742e-05,0.0,0.9065524113041742,0.0,1
625000.0,7,7,0.0011561052920730154,0.0,11.561052920730155,0.0,1
625000.0,8,0,-0.0012328114339863166,0.0,-12.328114339863166,0.0,1
625000.0,8,1,-9.008560086264591e-05,0.0,-0.9008560086264591,0.0,1
625000.0,8,2,-9.917295160118311e-06,0.0,-0.09917295160118311,0.0,1
625000.0,8,3,6.596574528362889e-07,-2.9407379358787735e-05,0.006596574528362889,-0.29407379358787733,0
625000.0,8,4,6.596574528362889e-07,2.9407379358787735e-05,0.006596574528362889,0.29407379358787733,0
625000.0,8,5,9.346114917075647e-06,0.0,0.09346114917075647,0.0,1
625000.0,8,6,9.065710571535075e-05,0.0,0.9065710571535075,0.0,1
625000.0,8,7,0.0012314917944709815,0.0,12.314917944709816,0.0,1
625000.0,9,0,-0.001313023765018984,0.0,-13.130237650189839,0.0,1
625000.0,9,1,-9.008813881817037e-05,0.0,-0.9008813881817037,0.0,1
625000.0,9,2,-9.914706564556345e-06,0.0,-0.09914706564556344,0.0,1
625000.0,9,3,6.540319860192644e-07,-2.941885892853706e-05,0.006540319860192644,-0.29418858928537056,0
625000.0,9,4,6.540319860192644e-07,2.941885892853706e-05,0.006540319860192644,0.29418858928537056,0
625000.0,9,5,9.34868254700964e-06,0.0,0.0934868254700964,0.0,1
625000.0,9,6,9.065447864334489e-05,0.0,0.9065447864334489,0.0,1
625000.0,9,7,0.0013117153852393174,0.0,13.117153852393175,0.0,1
625000.0,10,0,-0.0013972246244456459,0.0,-13.972246244456459,0.0,1
625000.0,10,1,-9.00935570328839e-05,0.0,-0.900935570328839,0.0,1
625000.0,10,2,-9.909181646529621e-06,0.0,-0.09909181646529622,0.0,1
625000.0,10,3,6.415955058341825e-07,-2.942877800093673e-05,0.006415955058341825,-0.2942877800093673,0
625000.0,10,4,6.415955058341825e-07,2.942877800093673e-05,0.006415955058341825,0.2942877800093673,0
625000.0,10,5,9.354160701946934e-06,0.0,0.09354160701946934,0.0,1
625000.0,10,6,9.064887564592933e-05,0.0,0.9064887564592933,0.0,1
625000.0,10,7,0.001395941135765515,0.0,13.959411357655151,0.0,1
625000.0,11,0,-0.0014847365685472125,0.0,-14.847365685472125,0.0,1
625000.0,11,1,-9.010078124345713e-05,0.0,-0.9010078124345713,0.0,1
625000.0,11,2,-9.90181820451188e-06,0.0,-0.0990181820451188,0.0,1
625000.0,11,3,6.248736506293054e-07,-2.9437300327398902e-05,0.006248736506293054,-0.294373003273989,0
625000.0,11,4,6.248736506293054e-07,2.9437300327398902e-05,0.006248736506293054,0.294373003273989,0
625000.0,11,5,9.36146234319365e-06,0.0,0.0936146234319365,0.0,1
625000.0,11,6,9.064141173113144e-05,0.0,0.9064141173113144,0.0,1
625000.0,11,7,0.001483486546619598,0.0,14.834865466195978,0.0,1
625000.0,12,0,-0.0015750085388217228,0.0,-15.750085388217228,0.0,1
625000.0,12,1,-9.010904998922566e-05,0.0,-0.9010904998922566,0.0,1
625000.0,12,2,-9.893394379954356e-06,0.0,-0.09893394379954357,0.0,1
625000.0,12,3,6.056615995348104e-07,-2.9444607741999962e-05,0.006056615995348104,-0.2944460774199996,0
625000.0,12,4,6.056615995348104e-07,2.9444607741999962e-05,0.006056615995348104,0.2944460774199996,0
625000.0,12,5,9.369816999372114e-06,0.0,0.09369816999372114,0.0,1
625000.0,12,6,9.063287714780922e-05,0.0,0.9063287714780922,0.0,1
625000.0,12,7,0.0015737969658446524,0.0,15.737969658446524,0.0,1
625000.0,13,0,-0.0016675929552716128,0.0,-16.675929552716127,0.0,1
625000.0,13,1,-9.011783792679763e-05,0.0,-0.9011783792679763,0.0,1
625000.0,13,2,-9.884446660354969e-06,0.0,-0.09884446660354969,0.0,1
625000.0,13,3,5.852005757194478e-07,-2.945087584541919e-05,0.005852005757194478,-0.2945087584541919,0
625000.0,13,4,5.852005757194478e-07,2.945087584541919e-05,0.005852005757194478,0.2945087584541919,0
625000.0,13,5,9.378693319622898e-06,0.0,0.09378693319622898,0.0,1
625000.0,13,6,9.06238163528227e-05,0.0,0.9062381635282271,0.0,1
625000.0,13,7,0.0016664223290348817,0.0,16.664223290348815,0.0,1
625000.0,14,0,-0.0017621258043852045,0.0,-17.621258043852045,0.0,1
625000.0,14,1,-9.012679108979075e-05,0.0,-0.9012679108979075,0.0,1
625000.0,14,2,-9.875336068312352e-06,0.0,-0.09875336068312351,0.0,1
625000.0,14,3,5.643284434443979e-07,-2.945626302597041e-05,0.005643284434443979,-0.2945626302597041,0
625000.0,14,4,5.643284434443979e-07,2.945626302597041e-05,0.005643284434443979,0.2945626302597041,0
625000.0,14,5,9.387733534259232e-06,0.0,0.09387733534259232,0.0,1
625000.0,14,6,9.06145953013116e-05,0.0,0.9061459530131161,0.0,1
625000.0,14,7,0.0017609969458208482,0.0,17.609969458208482,0.0,1
625000.0,15,0,-0.001858310095922453,0.0,-18.58310095922453,0.0,1
625000.0,15,1,-9.013567681162648e-05,0.0,-0.9013567681162649,0.0,1
625000.0,15,2,-9.866299471620542e-06,0.0,-0.09866299471620542,0.0,1
625000.0,15,3,5.435969141276892e-07,-2.9460906874529288e-05,0.005435969141276892,-0.29460906874529286,0
625000.0,15,4,5.435969141276892e-07,2.9460906874529288e-05,0.005435969141276892,0.29460906874529286,0
625000.0,15,5,9.39670270906095e-06,0.0,0.0939670270906095,0.0,1
625000.0,15,6,9.060545369830353e-05,0.0,0.9060545369830353,0.0,1
625000.0,15,7,0.0018572227219700807,0.0,18.572227219700807,0.0,1
625000.0,16,0,-0.0019559024659232434,0.0,-19.559024659232435,0.0,1
625000.0,16,1,-9.014434682141173e-05,0.0,-0.9014434682141172,0.0,1
625000.0,16,2,-9.857487425480773e-06,0.0,-0.09857487425480772,0.0,1
625000.0,16,3,5.233582637499436e-07,-2.9464924360092793e-05,0.0052335826374994366,-0.2946492436009279,0
625000.0,16,4,5.233582637499436e-07,2.9464924360092793e-05,0.0052335826374994366,0.2946492436009279,0
625000.0,16,5,9.405451336357484e-06,0.0,0.09405451336357484,0.0,1
625000.0,16,6,9.059654355300385e-05,0.0,0.9059654355300385,0.0,1
625000.0,16,7,0.0019548555887532746,0.0,19.548555887532746,0.0,1
625000.0,17,0,-0.002054702481285071,0.0,-20.54702481285071,0.0,1
625000.0,17,1,-9.015271081557215e-05,0.0,-0.9015271081557215,0.0,1
625000.0,17,2,-9.848991272012383e-06,0.0,-0.09848991272012383,0.0,1
625000.0,17,3,5.038276028545492e-07,-2.946841370041039e-05,0.005038276028545492,-0.2946841370041039,0
625000.0,17,4,5.038276028545492e-07,2.946841370041039e-05,0.005038276028545492,0.2946841370041039,0
625000.0,17,5,9.41388854664612e-06,0.0,0.0941388854664612,0.0,1
625000.0,17,6,9.058795678195314e-05,0.0,0.9058795678195314,0.0,1
625000.0,17,7,0.002053694682838347,0.0,20.53694682838347,0.0,1
625000.0,18,0,-0.0021545441631583527,0.0,-21.545441631583525,0.0,1
625000.0,18,1,-9.016071786060778e-05,0.0,-0.9016071786060778,0.0,1
625000.0,18,2,-9.840862199552032e-06,0.0,-0.09840862199552032,0.0,1
625000.0,18,3,4.851267793174298e-07,-2.947145682309332e-05,0.004851267793174298,-0.29471456823093317,0
625000.0,18,4,4.851267793174298e-07,2.947145682309332e-05,0.004851267793174298,0.29471456823093317,0
625000.0,18,5,9.421963263642245e-06,0.0,0.09421963263642245,0.0,1
625000.0,18,6,9.057974460989931e-05,0.0,0.905797446098993,0.0,1
625000.0,18,7,0.002153573781786336,0.0,21.53573781786336,0.0,1
625000.0,19,0,-0.002255289287820936,0.0,-22.55289287820936,0.0,1
625000.0,19,1,-9.01683434503064e-05,0.0,-0.901683434503064,0.0,1
625000.0,19,2,-9.83312449516452e-06,0.0,-0.0983312449516452,0.0,1
625000.0,19,3,4.673149753905107e-07,-2.947412186549715e-05,0.0046731497539051065,-0.2947412186549715,0
625000.0,19,4,4.673149753905107e-07,2.947412186549715e-05,0.0046731497539051065,0.2947412186549715,0
625000.0,19,5,9.429651095286051e-06,0.0,0.09429651095286051,0.0,1
625000.0,19,6,9.057193104720308e-05,0.0,0.9057193104720308,0.0,1
625000.0,19,7,0.0022543545436731365,0.0,22.543545436731364,0.0,1
625000.0,20,0,-0.00235682209182553,0.0,-23.5682209182553,0.0,1
625000.0,20,1,-9.017558056384606e-05,0.0,-0.9017558056384606,0.0,1
625000.0,20,2,-9.825784689843954e-06,0.0,-0.09825784689843954,0.0,1
625000.0,20,3,4.5040986875775347e-07,-2.9476465464872955e-05,0.004504098687577535,-0.29476465464872953,0
625000.0,20,4,4.5040986875775347e-07,2.9476465464872955e-05,0.004504098687577535,0.29476465464872953,0
625000.0,20,5,9.436945282508203e-06,0.0,0.09436945282508202,0.0,1
625000.0,20,6,9.056452217958731e-05,0.0,0.9056452217958731,0.0,1
625000.0,20,7,0.0023559211698796086,0.0,23.559211698796087,0.0,1
687500.0,-20,0,-0.0021953781266739088,0.0,-21.95378126673909,0.0,1
687500.0,-20,1,-9.103629765517603e-05,0.0,-0.9103629765517604,0.0,1
687500.0,-20,2,-8.965576645800423e-06,0.0,-0.08965576645800423,0.0,1
687500.0,-20,3,-5.186559807564852e-07,-2.8842116624699043e-05,-0.005186559807564852,-0.28842116624699043,0
687500.0,-20,4,-5.186559807564852e-07,2.8842116624699043e-05,-0.005186559807564852,0.28842116624699043,0
687500.0,-20,5,9.389680092713038e-06,0.0,0.09389680092713037,0.0,1
687500.0,-20,6,9.061204465485604e-05,0.0,0.9061204465485605,0.0,1
687500.0,-20,7,0.0021964155881888285,0.0,21.964155881888285,0.0,1
687500.0,-19,0,-0.002103389489521925,0.0,-21.033894895219248,0.0,1
687500.0,-19,1,-9.104383644601197e-05,0.0,-0.9104383644601197,0.0,1
687500.0,-19,2,-8.958174369592717e-06,0.0,-0.08958174369592717,0.0,1
687500.0,-19,3,-5.367617706516684e-07,-2.8839552692358473e-05,-0.0053676177065166844,-0.2883955269235847,0
687500.0,-19,4,-5.367617706516684e-07,2.8839552692358473e-05,-0.0053676177065166844,0.2883955269235847,0
687500.0,-19,5,9.397131705179823e-06,0.0,0.09397131705179823,0.0,1
687500.0,-19,6,9.060471327157356e-05,0.0,0.9060471327157356,0.0,1
687500.0,-19,7,0.0021044631789020793,0.0,21.044631789020794,0.0,1
687500.0,-18,0,-0.0020122355885598153,0.0,-20.122355885598154,0.0,1
687500.0,-18,1,-9.105169939029231e-05,0.0,-0.9105169939029231,0.0,1
687500.0,-18,2,-8.95045905852458e-06,0.0,-0.0895045905852458,0.0,1
687500.0,-18,3,-5.556253877134613e-07,-2.883665188078311e-05,-0.005556253877134613,-0.2883665188078311,0
687500.0,-18,4,-5.556253877134613e-07,2.883665188078311e-05,-0.005556253877134613,0.2883665188078311,0
687500.0,-18,5,9.404900204514908e-06,0.0,0.09404900204514907,0.0,1
687500.0,-18,6,9.059707421154513e-05,0.0,0.9059707421154513,0.0,1
687500.0,-18,7,0.002013347023367999,0.0,20.13347023367999,0.0,1
687500.0,-17,0,-0.0019220353179324153,0.0,-19.220353179324153,0.0,1
687500.0,-17,1,-9.105985502728408e-05,0.0,-0.9105985502728408,0.0,1
687500.0,-17,2,-8.94246222742179e-06,0.0,-0.0894246222742179,0.0,1
687500.0,-17,3,-5.751671404319356e-07,-2.8833358625391353e-05,-0.005751671404319356,-0.28833358625391353,0
687500.0,-17,4,-5.751671404319356e-07,2.8833358625391353e-05,-0.005751671404319356,0.28833358625391353,0
687500.0,-17,5,9.412954054978717e-06,0.0,0.09412954054978717,0.0,1
687500.0,-17,6,9.058915894775705e-05,0.0,0.9058915894775705,0.0,1
687500.0,-17,7,0.0019231858564652492,0.0,19.23185856465249,0.0,1
687500.0,-16,0,-0.001832929632187143,0.0,-18.32929632187143,0.0,1
687500.0,-16,1,-9.10682474414615e-05,0.0,-0.910682474414615,0.0,1
687500.0,-16,2,-8.934239281210024e-06,0.0,-0.08934239281210024,0.0,1
687500.0,-16,3,-5.95248161595341e-07,-2.8829607287596327e-05,-0.00595248161595341,-0.28829607287596326,0
687500.0,-16,4,-5.95248161595341e-07,2.8829607287596327e-05,-0.00595248161595341,0.28829607287596326,0
687500.0,-16,5,9.421237622386364e-06,0.0,0.09421237622386364,0.0,1
687500.0,-16,6,9.05810225597947e-05,0.0,0.905810225597947,0.0,1
687500.0,-16,7,0.0018341203550508247,0.0,18.341203550508247,0.0,1
687500.0,-15,0,-0.001745086418869017,0.0,-17.45086418869017,0.0,1
687500.0,-15,1,-9.107678569232322e-05,0.0,-0.9107678569232323,0.0,1
687500.0,-15,2,-8.925879759983727e-06,0.0,-0.08925879759983726,0.0,1
687500.0,-15,3,-6.156451777202414e-07,-2.8825320633279695e-05,-0.006156451777202414,-0.28825320633279694,0
687500.0,-15,4,-6.156451777202414e-07,2.8825320633279695e-05,-0.006156451777202414,0.28825320633279694,0
687500.0,-15,5,9.429660814243022e-06,0.0,0.09429660814243022,0.0,1
687500.0,-15,6,9.057275382595392e-05,0.0,0.9057275382595391,0.0,1
687500.0,-15,7,0.0017463179600365674,0.0,17.463179600365674,0.0,1
687500.0,-14,0,-0.0016587065357923571,0.0,-16.58706535792357,0.0,1
687500.0,-14,1,-9.108532916275693e-05,0.0,-0.9108532916275693,0.0,1
687500.0,-14,2,-8.917521523751425e-06,0.0,-0.08917521523751425,0.0,1
687500.0,-14,3,-6.360156399721373e-07,-2.882040845202813e-05,-0.006360156399721373,-0.2882040845202813,0
687500.0,-14,4,-6.360156399721373e-07,2.882040845202813e-05,-0.006360156399721373,0.2882040845202813,0
687500.0,-14,5,9.438084731663565e-06,0.0,0.09438084731663565,0.0,1
687500.0,-14,6,9.056448919063345e-05,0.0,0.9056448919063345,0.0,1
687500.0,-14,7,0.0016599788438365125,0.0,16.599788438365124,0.0,1
687500.0,-13,0,-0.0015740312629849787,0.0,-15.740312629849786,0.0,1
687500.0,-13,1,-9.109366748929552e-05,0.0,-0.9109366748929552,0.0,1
687500.0,-13,2,-8.909370170127805e-06,0.0,-0.08909370170127805,0.0,1
687500.0,-13,3,-6.558500957144887e-07,-2.8814766694701256e-05,-0.006558500957144887,-0.28814766694701255,0
687500.0,-13,4,-6.558500957144887e-07,2.8814766694701256e-05,-0.006558500957144887,0.28814766694701255,0
687500.0,-13,5,9.446302025584788e-06,0.0,0.09446302025584788,0.0,1
687500.0,-13,6,9.05564318805013e-05,0.0,0.905564318805013,0.0,1
687500.0,-13,7,0.0015753432669297453,0.0,15.753432669297453,0.0,1
687500.0,-12,0,-0.0014913514287099748,0.0,-14.913514287099748,0.0,1
687500.0,-12,1,-9.110149356668556e-05,0.0,-0.9110149356668557,0.0,1
687500.0,-12,2,-8.901725155172121e-06,0.0,-0.08901725155172122,0.0,1
687500.0,-12,3,-6.744082931271995e-07,-2.8808277821779572e-05,-0.0067440829312719955,-0.2880827782177957,0
